Coli,18.314016596923683,156.71603375782632,44.0,5.0
Yeast,6.066849738569935,12350.318979716916,53.0,1.0
Mouse,4.889182450146729,436.10331338011673,24.0,1.0
Sapiens,5.787059644227416,1360.6400345403306,21.0,2.0
