Gene,Half-life (h)
POLD3;KIAA0039,21.7
ZCCHC6;KIAA1711,21.7
CDC42EP3;BORG2;CEP3,21.7
POLR3E;KIAA1452,21.7
JUP;CTNNG;DP3,21.8
HUS1,21.8
MORF4L1;MRG15;FWP006;HSPC008;HSPC061;PP368,21.8
NUDCD3;KIAA1068,21.8
STK38L;KIAA0965;NDR2,21.8
TMEM85;HSPC184;PIG17,21.8
POLRMT,21.9
UGCGL2;UGT2,21.9
SPC24;SPBC24,21.9
WDFY3;KIAA0993,21.9
ATRX;RAD54L;XH2,21.9
TTRAP;EAP2;AD-022,21.9
AGPAT6;UNQ551/PRO1108,21.9
UBE4B;HDNB1;KIAA0684;UFD2,21.9
MTHFD2;NMDMC;hCG_40734,21.9
RDH10;UNQ9375/PRO34191,22
RAB13;GIG4,22
YBX1;NSEP1;YB1,22
TOM1L2,22
PDCL3;VIAF1,22
UBE2H;hCG_18056;tcag7.352,22
RAB18;RP11-148B2.1-003;RP11-148B2.1-005,22
NOL5;NOP5;HSPC120,22
TBL1X;TBL1;TBL1Y,22.1
,22.1
,22.1
BCAS3,22.1
DPCD;RP11-529I10.4;RP11-529I10.4-002,22.1
RPAP3,22.1
CPNE8,22.1
TM9SF2,22.1
UNC13D,22.1
KIAA0664,22.1
AGPAT9;GPAT3;MAG1;HMFN0839;UNQ2753/PRO6492,22.1
MAPKAPK2,22.2
DAB2IP;AF9Q34;AIP1;KIAA1743,22.2
PALLD;KIAA0992;CGI-151,22.3
KIAA0892,22.3
NDUFS8,22.3
ERCC6L;PICH,22.3
BAP1;KIAA0272;hucep-6,22.3
ANAPC7;APC7,22.3
C14orf21;KIAA2021,22.3
PSMD4;MCB1;RP11-126K1.1-014,22.3
RAB9A;RAB9,22.3
ARID2;KIAA1557,22.3
UBAC2;PHGDHL1;PSEC0110,22.3
HERC1,22.3
RAD1;REC1,22.3
SF4,22.3
NCSTN;KIAA0253;UNQ1874/PRO4317;RP11-517F10.1-011;RP11-517F10.1-008,22.3
GADD45GIP1;PLINP1;PRG6,22.3
CBWD3;CBWD6;CBWD1;CBWD2;CBWD5;RP11-460E7.3-008;RP11-460E7.3-003;CBWD7;RP11-143M1.6-017;BX255923.2-019;BX255923.2-014;BX255923.2-009;RP11-460E7.3-012;RP11-561O23.4-002;RP11-460E7.3-011;BX255923.2-007;RP11-143M1.6-016;RP11-460E7.3-013;RP11-561O23.4-005;RP11-143M1.6-015;RP11-460E7.3-004;RP11-561O23.4-006,22.4
TH1L;NELFD;TH1;HSPC130,22.4
TJP1;ZO1;DKFZp686M05161,22.4
MRPS27;KIAA0264,22.4
PREPL;KIAA0436,22.4
ARMC6;DKFZp762A1314,22.4
FAM44A;KIAA1327,22.4
ALG8;HUSSY-02;hCG_1819356,22.4
SUPT7L;KIAA0764,22.4
PAWR;PAR4,22.4
EDF1,22.4
POLR2E,22.4
MGAT1;GGNT1;GLCT1;GLYT1;MGAT,22.4
CDC27;D0S1430E;D17S978E,22.4
PIK3R4,22.4
TOMM20;KIAA0016,22.5
FKBP14;FKBP22;UNQ322/PRO381,22.5
TRIM16;EBBP;TRIM16L;TRIM70,22.5
IRF2BP1,22.5
CRKRS;CRK7;KIAA0904,22.5
CUL3;KIAA0617,22.5
MYO1E;MYO1C,22.5
STX10;SYN10,22.5
SLC1A4;ASCT1;SATT,22.5
GPSM1;AGS3,22.5
NDUFB3,22.5
PPP2R1B;hCG_39476,22.5
GCC2;KIAA0336;RANBP2L4;hCG_26654,22.6
PSAP;GLBA;SAP1,22.6
USP9Y;DFFRY;USP10,22.6
MKL2;KIAA1243;MRTFB,22.6
TLE3;KIAA1547;TLE1;TLE2,22.6
URM1;C9orf74;RP11-339B21.4-002,22.6
ZFR,22.6
TTC1;TPR1,22.6
NIPBL;IDN3,22.6
PI4K2A,22.6
GTF3C3,22.6
GOLIM4;GIMPC;GOLPH4;GPP130,22.6
MINPP1;MIPP;UNQ900/PRO1917,22.6
CDC73;C1orf28;HRPT2,22.7
HPS3,22.7
DSG2;CDHF5,22.7
TTC21B;KIAA1992;Nbla10696,22.7
IGF2R;MPRI,22.7
AKAP13;BRX;HT31;LBC,22.7
SLC1A5;ASCT2;M7V1;RDR;RDRC,22.7
POLE3;CHRAC17,22.7
EIF3I;EIF3S2;TRIP1,22.7
DNAJC16;KIAA0962;RP4-680D5.1-005;RP4-680D5.1-002;hCG_25372,22.7
NUDT1;MTH1;hCG_18431;tcag7.546,22.7
RAVER1;KIAA1978,22.7
SDHA;SDH2;SDHF,22.7
EYA4;EYA1,22.7
SRGAP2;FNBP2;KIAA0456;RP11-421E17.2-002,22.8
EDC3;LSM16;YJDC;PP844,22.8
SLC4A1AP;HLC3,22.8
PHACTR4;PRO2963,22.8
ADRM1;GP110;DKFZp686G2045,22.8
MRPS23;CGI-138;HSPC329,22.8
PPP1R10;CAT53;FB19;PNUTS,22.8
GPATCH8;GPATC8;KIAA0553;ZNF804B;ZNF804A;C2orf10,22.8
ZC3H15;DFRP1;LEREPO4;HSPC303;HT010;MSTP012;PP730,22.8
GTF3C2;KIAA0011,22.8
CHMP4B;C20orf178;SHAX1,22.8
WAC;KIAA1844;RP11-48B24.1-006,22.8
TACSTD2;GA733-1;M1S1;TROP2,22.9
UBTF;UBF;UBF1,22.9
ERAL1;HERA,22.9
MSH6;GTBP,22.9
CASP8;MCH5,22.9
DYNLRB1;BITH;DNCL2A;DNLC2A;HSPC162,22.9
CHD1L;ALC1,22.9
AOF2;KIAA0601;LSD1,22.9
ANKRD52,22.9
TAPBP;NGS17;TAPA;DAMC-227D19.13-007;XXbac-BPG185D15.1-007;DADB-159G18.7-007;DAQB-126H3.1-007;XXbac-BCX165D10.5-007,22.9
DKFZp762P223;MAP3K3;hCG_41825;MAPKKK3;MEKK3;MAP3K2;MAPKKK2;MEKK2,22.9
UBQLN2;N4BP4;PLIC2;HRIHFB2157,22.9
CAT,22.9
CGREF1;CGR11,22.9
NMD3;CGI-07,22.9
TRAPPC5,22.9
MED31;SOH1;CGI-125,22.9
FAM40A;KIAA1761;FAM40B;KIAA1170,22.9
CLTA,23
PPGB;hCG_38374;CTSA,23
DNAJA2;CPR3;HIRIP4,23
PLCG1;RP3-511B24.2-013;hCG_2018597;PLC1;DKFZp434N101,23
ROR2;NTRKR2,23
TAOK1;KIAA1361;MAP3K16;TAOK3;DPK;JIK;KDS;MAP3K18,23
SYNJ1;KIAA0910,23
MGEA5;HEXC;KIAA0679;MEA5,23
ASCC3L1;HELIC2;KIAA0788,23
PKN2;PRK2;PRKCL2,23
MUC16;CA125,23
GRLF1;GRF1;KIAA1722,23.1
CHMP2A;BC2;CHMP2,23.1
KTI12;SBBI81,23.1
SKIV2L2;KIAA0052,23.1
TUBGCP4;76P;GCP4,23.1
IFIT2;G10P2;IFI54,23.2
THOC3,23.2
SRP14,23.2
PPP1CA;PPP1A,23.2
GEMIN4,23.2
AP3M1,23.2
DDX56;DDX21;NOH61,23.3
NMRAL1;HSCARG,23.3
POLDIP2;PDIP38;POLD4;HSPC017,23.3
EVPL,23.3
F11R;JAM1;JCAM;UNQ264/PRO301,23.3
TLK1;KIAA0137,23.3
EPB41;E41P,23.3
LRPAP1;A2MRAP,23.3
EXTL2;EXTR2,23.3
TRIO,23.3
NCOA7;ERAP140;ESNA1;Nbla00052;Nbla10993;RP1-187J11.1-006;RP1-187J11.1-001;RP1-187J11.1-004;RP1-187J11.1-003,23.4
WNK1;KDP;KIAA0344;PRKWNK1,23.4
CHMP7,23.4
TSR1;KIAA1401,23.4
HUWE1;KIAA0312;KIAA1578;UREB1;HSPC272;RP3-339A18.4-002,23.4
HMMR;IHABP;RHAMM,23.4
STX17,23.4
MRPS6;C21orf101;RPMS6;hCG_2008574,23.5
PLOD1;LLH;PLOD,23.5
C20orf72;RP11-504H3.1-002;RP11-504H3.1-003,23.5
CEP170;FAM68A;KAB;KIAA0470,23.5
GBA;GC;GLUC,23.5
WDR12,23.5
HSBP1;HSF1BP,23.5
RHEB;RHEB2,23.5
MAN1B1;UNQ747/PRO1477;DKFZp686C04126,23.5
GLA,23.5
TRIM33;KIAA1113;RFG7;TIF1G,23.5
TMCO1;TMCC4;PNAS-10;PNAS-136;UNQ151/PRO177,23.5
UBL4A;DXS254E;GDX;UBL4;XX-FW89031B12.1-002,23.5
DHCR24;KIAA0018,23.5
SRPRB;PSEC0230,23.5
TNRC6B;KIAA1093,23.6
EYA3;hCG_1640928;RP11-460I13.4-003,23.6
GTPBP10;OBGH2;UG0751c10,23.6
ENSA;RP11-54A4.10-004;DKFZp779B2258;RP11-54A4.10-006;hCG_1998376;RP11-54A4.10-005;RP11-54A4.10-008;RP11-54A4.10-007;RP11-54A4.10-003,23.6
GOLGB1,23.6
MRPS34,23.6
POLA2,23.6
CHTF18;RUVBL;CTF18,23.6
CDC42EP1;BORG5;CEP1;MSE55,23.6
KSR1;KSR,23.6
XRCC1,23.6
MED27;CRSP34;CRSP8,23.6
HCCS;CCHL,23.6
TNS4;CTEN;PP14434,23.6
PDXDC1;KIAA0251,23.6
DCUN1D5,23.6
TRAPPC3;BET3;CDABP0066;hCG_38279,23.7
MAN2A1;MANA2,23.7
CHP,23.7
POLR3C,23.7
FANCD2;FACD,23.7
DDX20;DP103;GEMIN3,23.7
CPM,23.7
SAR1B;SARA2;SARB,23.7
KIF15;KLP2;KNSL7,23.7
ARPP19,23.7
GNL3;E2IG3;NS,23.8
ATG9A;APG9L1,23.8
ELAC2;HPC2,23.8
CNBP;RNF163;ZNF9,23.8
HSPA13;STCH,23.8
CENTD2;ARAP1;KIAA0782,23.8
DYM,23.8
CLASP1;KIAA0622;MAST1,23.9
ATP6V1D;ATP6M;VATD,23.9
GNAS;GNAS1;GSA;GSP,23.9
RBBP5;RP11-536L3.3-001;hCG_16408;RBQ3,23.9
EIF4G2;DAP5;OK/SW-cl.75,23.9
UBXD7;KIAA0794,23.9
IFIT3;IFI60;IFIT4,23.9
DHX38;DDX38;KIAA0224;PRP16,23.9
NCK1;NCK,23.9
OCIAD1;OCIA,23.9
DHX36;DDX36;KIAA1488;MLEL1;RHAU,23.9
NCDN;KIAA0607,23.9
TSG101,23.9
PRPF4;PRP4,23.9
C4orf27,24
NCAPG;CAPG;NYMEL3,24
TTK;MPS1L1,24
DEGS1;DES1;MLD;MIG15,24
SAMD4B,24
USP9X;DFFRX;USP9,24
GINS2;PSF2;CGI-122;DC5;HSPC037,24
UBAP2L;KIAA0144;NICE4,24
KCNN4;IK1;IKCA1;KCA4;SK4,24
SRP54,24
ZNF830;CCDC16,24
BIRC6;KIAA1289,24.1
NPC1,24.1
GIGYF2;KIAA0642;PERQ2;TNRC15,24.1
DNAJC21;DNAJA5,24.1
KIAA0174,24.1
WDR26;CDW2;MIP2;PRO0852,24.1
VPS4B;SKD1;VPS42,24.1
TIMM23;TIM23;TIMM23B,24.1
MGMT,24.1
INTS7;C1orf73,24.1
MRC2;ENDO180;KIAA0709;UPARAP,24.2
PDSS2;C6orf210;DLP1;RP11-59I9.3-003,24.2
HN1L;C16orf34;L11;hCG_1988476,24.2
ELP3,24.2
CDC2,24.2
USP34;KIAA0570;KIAA0729,24.2
SMU1,24.2
NOMO2;NOMO1;PM5;NOMO3,24.2
NUP155;KIAA0791,24.2
NDUFS2,24.3
MID1;FXY;RNF59;TRIM18;XPRF,24.3
ITFG1;TIP;CDA08,24.3
SDCCAG10;UNQ438/PRO871,24.3
HOOK3,24.3
ELOVL1;SSC1;CGI-88,24.3
CPSF3L;INTS11;RC68;RP5-890O3.8-010,24.4
GOLGA4,24.4
TCEB2,24.4
CHMP2B;CGI-84,24.4
CD151;TSPAN24,24.4
ZNF609;KIAA0295,24.4
POM121;KIAA0618;NUP121;POM121A,24.4
ATXN2L;A2D;A2LG;A2LP;A2RP,24.4
IQSEC1;ARFGEP100;BRAG2;KIAA0763,24.4
SNCA;NACP;PARK1,24.5
TERF2;TRBF2;TRF2,24.5
STX12,24.5
ITGAV;MSK8;VNRA,24.5
MCAM;MUC18,24.6
ATP1B3,24.6
PPP1CB,24.6
SLC43A3;PSEC0252,24.6
UBR5;EDD;EDD1;HYD;KIAA0896,24.6
EPB41L2;DKFZp781H1755,24.6
ST1A5;SULT1A3;STM;SULT1A4,24.6
TTC28;KIAA1043,24.6
KIF21A;KIAA1708;KIF2,24.6
POLR1A,24.7
RAB7A;RAB7,24.7
TFB2M;NS5ATP5,24.7
SMARCC1;BAF155,24.7
OTUD4;HIN1;KIAA1046,24.7
NCAPD2;CAPD2;CNAP1;KIAA0159,24.7
NSUN5;WBSCR20;WBSCR20A,24.7
HEATR1;BAP28;RP11-385F5.3-002,24.7
CNOT7;CAF1,24.7
TRPM7;CHAK1;LTRPC7;TRPM6;CHAK2,24.7
UBE2E3;UBCE4;UBCH9;UBE2E2;UBCH8;UBE2E1;UBCH6;hCG_14891,24.7
GAK,24.7
C20orf4;RP11-234K24.5-002;CGI-23;PRO0225,24.7
LSS;OSC,24.7
ZFYVE19;MPFYVE,24.7
PPP2R5C;KIAA0044,24.8
PPIC;CYPC,24.8
CUL4A,24.8
EIF4G1;EIF4F;EIF4G;EIF4GI,24.8
RTTN,24.8
CDC2L1;PITSLREA;PK58;CDC2L2;CDC2L3;PITSLREB;RP1-283E3.2-003,24.8
ADD1;ADDA;LA04NC01-25A3.2-001,24.8
CHMP4A;C14orf123;SHAX2;CDA04;HSPC134,24.8
USP8;KIAA0055;UBPY,24.8
OGFR,24.8
CHD1;CHD2,24.8
PARP2;ADPRT2;ADPRTL2,24.8
FAM21A;FAM21C;KIAA0592;FAM21B,24.8
LRSAM1;TAL;UNQ6496/PRO21356,24.9
GPC1,24.9
FAM50A;DXS9928E;HXC26;XAP5,24.9
ARPC5;ARC16,24.9
UBE4A;KIAA0126,24.9
TBC1D4;KIAA0603,24.9
NDUFB5,24.9
SLC29A1;ENT1,24.9
PRCC;TPRC;RP11-66D17.11-004,24.9
ADNP;ADNP1;KIAA0784,24.9
VAMP7;SYBL1,24.9
PIH1D1;NOP17,24.9
PTPRJ;DEP1,25
NDUFV3,25
STAT1,25
IFIT1;G10P1;IFI56;IFNAI1;IFIT1L,25
SLC12A2;NKCC1,25
MRPS24;HSPC335,25
CUGBP1;BRUNOL2;CELF1;CUGBP;NAB50,25
PXN,25
DEF;C1orf107,25.1
SPTLC1;LCB1,25.1
ARHGAP18,25.1
DENND4C;C9orf55;C9orf55B,25.1
CSTF1,25.1
SEC16A;KIAA0310;SEC16;SEC16L;RP11-413M3.10-003,25.1
PPIL4,25.1
ATF1,25.1
CAMLG;CAML,25.1
COQ6;CGI-10;hCG_21715,25.1
GSK3B,25.1
PRMT3;HRMT1L3,25.2
DCK,25.2
LAMA5;KIAA0533;KIAA1907,25.2
FUNDC2;GS1-273L24.1-004;HCBP6;DC44;HCC3;PD03104,25.2
CD2BP2;KIAA1178,25.2
CDK5RAP3;IC53;MSTP016;OK/SW-cl.114;PP1553,25.2
DNAJB4;DNAJW;HLJ1,25.2
NDRG3;RP3-460J8.1-003;hCG_1785125,25.2
PRIM2;PRIM2A,25.2
PMPCB;MPPB,25.3
POLR2H,25.3
OXA1L,25.3
DCAKD,25.3
SH2D4A;SH2A,25.3
P4HA2;UNQ290/PRO330,25.3
SIR2;SIRT2;SIR2L;SIR2L2,25.3
TBCC,25.3
CDK2;CDK2deltaT,25.3
CD109;CPAMD7,25.3
NUSAP1;ANKT;BM-037;PRO0310,25.4
AIP;XAP2,25.4
GOSR1;GS28,25.4
SF3B1;SAP155,25.4
ATP1A1,25.4
TARS2;TARSL1;RP11-54A4.9-010;hCG_1999130;RP11-54A4.9-012,25.4
HIGD1A;HIG1;HSPC010,25.5
MARCKS;MACS;PRKCSL,25.5
SNX33;SH3PX3;SH3PXD3C;SNX30,25.5
SORBS3;SCAM1,25.5
VPS4A;VPS4,25.5
OCRL;INPP5F;OCRL1,25.5
UBE2Z;HOYS7,25.5
GNS,25.5
TRIP6;OIP1;DKFZp686J22257,25.5
EIF4E2;EIF4EL3,25.6
GLE1;GLE1L,25.6
TAX1BP3;TIP1,25.6
FYCO1;ZFYVE7,25.6
NAPG;SNAPG,25.6
PPP2CA;PPP2CB,25.6
FNBP1;FBP17;KIAA0554,25.6
PEA15,25.6
PTPRF;RP5-1029K14.1-002;hCG_25208;LAR,25.6
FAM120B;CCPG;KIAA1838,25.6
DAGLB,25.6
ZC3HAV1;ZC3HDC2;PRO1677,25.7
PIK3C3,25.7
NUP37,25.7
TFCP2;LSF;SEF;hCG_36906,25.7
RDBP;NELFE;RD;DADB-122G4.4-007;DAMC-178C20.5-007;DAQB-331I12.3-007;DASS-107J21.4-007;XXbac-BCX116I9.1-007;XXbac-BPG116M5.4-007;DADB-122G4.4-011;DAMC-178C20.5-011;DAQB-331I12.3-011;DASS-107J21.4-011;XXbac-BCX116I9.1-011;XXbac-BPG116M5.4-011;DADB-122G4.4-010;DAMC-178C20.5-010;DAQB-331I12.3-010;DASS-107J21.4-010;XXbac-BCX116I9.1-010;XXbac-BPG116M5.4-010,25.7
SNAP23,25.7
ITGB5,25.7
RABGAP1;HSPC094,25.7
PPL;KIAA0568,25.7
CLCC1;KIAA0761;MCLC,25.7
DHPS;DS,25.7
TOR1AIP2;LULL1,25.7
CNOT4;NOT4,25.7
ERC1;ELKS;KIAA1081;RAB6IP2,25.7
PRKCI;DXS1179E,25.7
ZC3HC1;NIPA;HSPC216,25.8
SAPS3;C11orf23;KIAA1558;PP6R3;SAPL,25.8
IRAK1;IRAK,25.8
COL4A3BP;CERT;STARD11,25.8
TSC22D4;TILZ2;hCG_1770615,25.8
ABCF2;hCG_1643314;HUSSY-18,25.8
BCKDK;hCG_21145,25.9
SLC35B2;PAPST1;PSEC0149,25.9
SCPEP1;RISC;SCP1;MSTP034;UNQ265/PRO302,25.9
SH3GLB1;KIAA0491;CGI-61,25.9
GABPA;E4TF1A,25.9
WDR70,25.9
GRSF1,25.9
RTF1;KIAA0252,25.9
STXBP1;UNC18A,25.9
SETD7;KIAA1717;KMT7;SET7;SET9,25.9
SEL1L;TSA305;UNQ128/PRO1063,25.9
NDUFS7,25.9
RBM16;KIAA1116,26
OASL;TRIP14,26
SMYD3;ZMYND1;ZNFN3A1,26
TMEM111,26
CLASP2;KIAA0627,26
ZDHHC21,26
VPS39;KIAA0770,26
USP48;USP31,26
ZC3H11A;KIAA0663;ZC3HDC11A,26
GFM1;EFG;EFG1;GFM,26
UBAP2;KIAA1491,26
SCAP;KIAA0199;PSEC0227,26
RELA;NFKB3,26.1
LMAN2;C5orf8,26.1
KBTBD4;BKLHD4,26.1
MRPS7,26.1
ZWILCH,26.1
C1orf57;RP4-659I19.2-002;hCG_15829,26.1
NUP50;NPAP60L;PRO1146;CTA-268H5.7-002;hCG_1989366,26.1
C9orf123,26.1
FOXK1;MNF;KIAA0415,26.1
FMNL1;C17orf1;C17orf1B;FMNL,26.1
COQ9;C16orf49;HSPC326;PSEC0129,26.1
LARP5;KIAA0217,26.2
MRPS28;MRPS35;HSPC007,26.2
SAP30BP;HCNGP;HTRG;HTRP,26.2
KIF2A;KIF2;KNS2,26.2
RDH11;ARSDR1;PSDR1;CGI-82,26.2
GALNT3,26.2
IMPAD1;IMPA3,26.3
ACSL3;ACS3;FACL3;LACS3,26.3
PSME4;KIAA0077,26.3
NRD1,26.3
SLC9A3R2;NHERF2,26.3
PTGFRN;CD9P1;FPRP;KIAA1436,26.3
CBLB;RNF56;Nbla00127,26.3
PCBP2;hCG_2017557,26.3
RNF40;BRE1B;KIAA0661,26.3
THOC2;CXorf3,26.4
PLOD2,26.4
USMG5P1;hCG_1820685;USMG5;HCVFTP2;PD04912,26.4
DDX50,26.4
KIAA1429;MSTP054,26.4
SELO,26.4
C6orf130,26.4
PPP2R5E,26.4
RAB34;RAB39;RAH,26.4
NT5C3;P5N1;UMPH1;HSPC233,26.4
STRAP;MAWD;UNRIP,26.4
UBE2O;KIAA1734,26.4
MBNL2;MBLL;MBLL39;MLP1;hCG_27557,26.4
TMPO;LAP2,26.5
DNAJC7;TPR2;TTC2,26.5
WDR45L;WIPI3,26.5
KPNA6;IPOA7;RP4-622L5.1-004;KPNA5,26.5
OSBPL10;ORP10;OSBP9,26.5
PLA2G4A;CPLA2;PLA2G4,26.5
KIAA0460,26.5
DST;RP3-361I14.2-004;RP3-361I14.2-001;BPAG1;DMH;DT;KIAA0728,26.5
DNMBP;KIAA1010,26.5
GFPT2,26.5
METTL7A;PRO0066;UNQ1902/PRO4348,26.5
STEAP3;TSAP6,26.6
C7orf55;HSPC268,26.6
TRAPPC1;BET5;MUM2,26.6
THUMPD3,26.6
ATG4B;APG4B;AUTL1;KIAA0943;DKFZp686G0859,26.6
MFN1,26.6
CCDC25;hCG_17286,26.6
CTSD;CPSD,26.6
USP13;ISOT3,26.6
EHBP1L1,26.6
UBP1;LBP1,26.6
GTPBP4;CRFG;NOG1,26.6
ARHGEF2;KIAA0651;LFP40;RP11-336K24.3-004,26.6
NFKB1,26.7
NUDT16L1;SDOS,26.7
CHD6;CHD5;KIAA1335;RIGB,26.7
IDH3G,26.7
OSBPL9;ORP9;OSBP4;RP4-657D16.1-005;hCG_1780933;RP4-657D16.1-006,26.7
PDHA1;PHE1A,26.7
AIFM2;AMID;PRG3,26.7
C11orf67;PTD015,26.7
CCNH,26.7
SRPR,26.7
SHOC2;KIAA0862;RP11-348N5.2-002,26.7
KNTC1;KIAA0166,26.7
BRP16;C8orf30A,26.7
CDC42;RP1-224A6.5-004,26.7
CBL;CBL2;RNF55,26.7
CBX5;HP1A,26.7
PKP3,26.7
ANKRD54,26.8
MSRA;hCG_1810897,26.8
TM9SF1;hCG_2039649,26.8
MOCS3,26.8
TTC27,26.8
USP10;KIAA0190,26.8
ATP2C1;KIAA1347;PMR1L;HUSSY-28,26.8
PI4KA;PIK4;PIK4CA,26.9
UACA;KIAA1561;DKFZp564M063,26.9
PMS2;PMSL2,26.9
NOC2L;LOC401010,26.9
GINS4;SLD5,26.9
AP2B1;ADTB2;CLAPB1;hCG_1992160,26.9
ACTR5;ARP5,26.9
C19orf61,26.9
PTCD1;KIAA0632,26.9
GSK3A,26.9
DUS2L;DUS2,26.9
HECTD3,27
PTPN23;KIAA1471,27
UBR7;C14orf130,27
SRXN1;C20orf139;SRX,27
LAS1L;MSTP060,27
COG5;GOLTC1;GTC90,27
XAB2;HCNP;KIAA1177;SYF1;PP3898,27
HSF1;HSTF1,27
AP2M1;CLAPM1;KIAA0109,27
DHX29;DDX29,27
UTP20;DRIM,27
SNX18;SH3PXD3B;SNAG1;hCG_2002789,27
MST4;MASK;RP6-213H19.1;hCG_1783468,27
COG4,27.1
SMYD2;KMT3C,27.1
HSD17B7;UNQ2563/PRO6243,27.1
TRIM56;RNF109,27.1
CSPG4;MCSP,27.1
RPS6KB1;STK14A;hCG_1815774,27.1
TBRG4;CPR2;FASTKD4;KIAA0948,27.1
POLR2G,27.1
BAG1;HAP,27.2
C10orf58;PRO2290;PSEC0139;UNQ611/PRO1198,27.2
WDR36,27.2
CTSZ,27.2
ANAPC5;APC5,27.2
NFIB;RP11-280O24.2-003;hCG_1742080;RP11-280O24.2-004;RP11-280O24.2-005;RP11-280O24.2-002,27.2
PNO1,27.2
BAG3;BIS,27.3
LUZP1,27.3
EIF4G3,27.3
NAPA;SNAPA,27.3
AKAP9;AKAP350;AKAP450;KIAA0803,27.3
WDR79,27.3
TFRC,27.3
SUMF2;PSEC0171;UNQ1968/PRO4500,27.3
OGDH,27.3
MTMR14;C3orf29,27.3
ADSS;ADSS2,27.3
PTK7;CCK4;hCG_2001916,27.3
SIN3A,27.3
SLIRP;C14orf156;DC23;DC50;PD04872,27.3
OSBPL11;ORP11;OSBP12,27.4
CLNS1A;CLCI;ICLN,27.4
C1orf212,27.4
MDC1;KIAA0170;NFBD1,27.4
IQGAP3,27.4
ACACA;ACAC;ACC1;ACCA,27.4
PLEKHA2;TAPP2,27.4
HERC5;CEB1;CEBP1,27.4
TXNDC13;KIAA1162;PSEC0095;UNQ475/PRO938,27.4
WDR3,27.4
RNH1;PRI;RNH,27.4
YES1;YES;LYN;FYN;FGR;SRC2;HCK;RP1-66H14.1-003,27.4
UBQLN1;DA41;PLIC1,27.5
NBEAL2;KIAA0540;UNQ253/PRO290,27.5
TLK2,27.5
LSM4,27.5
SLC12A7;KCC4,27.5
GNL2;NGP1,27.5
SYNJ2;KIAA0348,27.5
C12orf57;C10,27.5
MYCBP;AMY1,27.6
LCMT2;KIAA0547;TYW4,27.6
CKB;CKBB,27.6
CLIP1;CYLN1;RSN,27.6
C11orf2;ANG2;PP5382,27.6
ROD1,27.6
LSM8,27.6
LSM3;MDS017,27.6
GNAI3,27.6
AP3B1;ADTB3A,27.6
ISCU;NIFUN,27.6
SNCG;BCSG1;PERSYN;PRSN,27.6
KIAA1279;KBP,27.7
AQR;KIAA0560,27.7
HTF9C,27.7
MON2;KIAA1040;SF21,27.7
RRAGB;RRAGA;RP11-465E19.1-005,27.7
PPFIBP1;KIAA1230,27.7
ATP6V1C1;ATP6C;ATP6D;VATC,27.7
RFC1;RFC140,27.7
PSME3,27.7
KIAA0020;XTP5,27.7
KIAA0859;CGI-01,27.7
PHF6;AC004383.6-002;hCG_1783600;KIAA1823,27.7
OAT,27.8
AUP1,27.8
REPIN1;RIP60;ZNF464,27.8
SMC4;CAPC;SMC4L1,27.8
HM13;H13;IMP1;PSL3;SPP;MSTP086,27.8
WDR57;PRP8BP;SFP38,27.8
HDAC1;RPD3L1;RP4-811H24.2-010,27.8
BAIAP2L1,27.8
MTRR,27.9
FAM105A,27.9
FAM3C;GS3786,27.9
SNX8,27.9
CIAPIN1;CUA001;PRO0915,27.9
RSBN1L,27.9
LPCAT1;AYTL2;PFAAP3,27.9
KIAA2013,27.9
TIPRL,27.9
BZW1;BZAP45;KIAA0005,27.9
THOC6;WDR58;PSEC0006,27.9
TNFAIP2,28
RNF123;KPC1;FP1477,28
HBS1L;HBS1;KIAA1038,28
MRPS18C;CGI-134,28
PCBP2,28
STXBP2;UNC18B;hCG_22249,28
FBL;FIB1;FLRN,28
CPSF3;CPSF73,28
HLTF;HIP116A;RNF80;SMARCA3;SNF2L3;ZBU1,28
VPS52;SACM2L,28
DENND4A;IRLB;MYCPBP,28
MYO9B;MYR5;MYO9B variant protein,28.1
DOCK11;ZIZ2,28.1
ERCC6;CSB,28.1
MKI67,28.1
SYAP1;PRO3113,28.1
CHM;REP1;TCD,28.1
SLC4A2;AE2;EPB3L1;HKB3;MPB3L,28.2
GNAI1,28.2
HDAC3,28.2
DCP1A;SMIF,28.2
RTN3;ASYIP;NSPL2,28.2
OGFOD1;KIAA1612;TPA1,28.2
RRM1;RR1,28.2
FERMT1;C20orf42;KIND1;URP1,28.2
PYCR2;RP4-559A3.4-008,28.2
NBN;NBS;NBS1;P95,28.2
CDC40;EHB3;PRP17;PRPF17,28.2
VPS24;CHMP3;NEDF;CGI-149;hCG_34193,28.2
ABL2;ABLL;ARG,28.2
STRN4;ZIN,28.2
FAF1;CGI-03,28.3
ARMC1;ARCP,28.3
TXNL1;TRP32;TXL;TXNL,28.3
DNM3;KIAA0820;RP1-106H8.3-002;hCG_37821,28.3
NSUN4,28.3
GTF3C4,28.3
PML;MYL;RNF71;TRIM19,28.3
GGA1;RP1-37E16.3-002,28.3
DHX30;DDX30;KIAA0890,28.3
POLD1;POLD,28.4
FREQ;FLUP;NCS1,28.4
ADD3;ADDL,28.4
CDC42BPA;KIAA0451;RP5-1087E8.4-005,28.4
HK2,28.4
LRRFIP2,28.4
TBC1D5;KIAA0210,28.4
NONO;NRB54,28.4
WDHD1;AND1,28.4
TRAF2;TRAP3,28.5
PEPD;PRD,28.5
RAB5B,28.5
